Momento,Sector,Producto,Variedad,Promedio
2015-10,Frutillar,Carnes,Abastero,4765.0
2015-11,Frutillar,Carnes,Abastero,4765.0
2015-12,Frutillar,Carnes,Abastero,5177.625
2016-01,Frutillar,Carnes,Abastero,6548.0
2016-02,Frutillar,Carnes,Abastero,6207.0833
2016-03,Frutillar,Carnes,Abastero,5602.7
2016-04,Frutillar,Carnes,Abastero,5490.0
2016-05,Frutillar,Carnes,Abastero,5263.8333
2016-06,Frutillar,Carnes,Abastero,6342.125
2016-07,Frutillar,Carnes,Abastero,4990.0
2016-07,Frutillar,Carnes,Abastero,6548.0
2016-08,Frutillar,Carnes,Abastero,5792.5
2016-09,Frutillar,Carnes,Abastero,4988.1666
2016-10,Frutillar,Carnes,Abastero,5382.375
2016-11,Frutillar,Carnes,Abastero,5685.9
2016-12,Frutillar,Carnes,Abastero,5715.5
2017-01,Frutillar,Carnes,Abastero,5873.75
2017-02,Frutillar,Carnes,Abastero,5873.75
2017-03,Frutillar,Carnes,Abastero,5999.0
2017-04,Frutillar,Carnes,Abastero,5789.0
2017-05,Frutillar,Carnes,Abastero,5299.0
2017-06,Frutillar,Carnes,Abastero,5299.0
2017-07,Frutillar,Carnes,Abastero,5579.0
2017-08,Frutillar,Carnes,Abastero,5585.6666
2017-09,Frutillar,Carnes,Abastero,6359.0
2017-09,Frutillar,Carnes,Abastero,4712.25
2017-10,Frutillar,Carnes,Abastero,3990.0
2017-11,Frutillar,Carnes,Abastero,4732.25
2017-12,Frutillar,Carnes,Abastero,5307.8333
2018-01,Frutillar,Carnes,Abastero,5591.6
2018-02,Frutillar,Carnes,Abastero,5643.3333
2018-03,Frutillar,Carnes,Abastero,5539.75
2018-04,Frutillar,Carnes,Abastero,5633.375
2018-05,Frutillar,Carnes,Abastero,5821.6
2018-06,Frutillar,Carnes,Abastero,5899.0
2014-08,Llanquihue,Carnes,Abastero,5432.504037738243
2014-09,Llanquihue,Carnes,Abastero,5489.0
2014-09,Llanquihue,Carnes,Abastero,5199.3333
2014-10,Llanquihue,Carnes,Abastero,5399.0
2014-11,Llanquihue,Carnes,Abastero,5432.504037738243
2014-12,Llanquihue,Carnes,Abastero,5432.504037738243
2015-01,Llanquihue,Carnes,Abastero,5432.504037738243
2015-02,Llanquihue,Carnes,Abastero,5432.504037738243
2015-03,Llanquihue,Carnes,Abastero,5432.504037738243
2015-04,Llanquihue,Carnes,Abastero,4994.5
2015-05,Llanquihue,Carnes,Abastero,3990.0
2015-06,Llanquihue,Carnes,Abastero,5999.0
2015-07,Llanquihue,Carnes,Abastero,5144.5
2015-08,Llanquihue,Carnes,Abastero,5999.0
2015-09,Llanquihue,Carnes,Abastero,5296.0
2015-10,Llanquihue,Carnes,Abastero,5999.0
2015-11,Llanquihue,Carnes,Abastero,5432.504037738243
2015-12,Llanquihue,Carnes,Abastero,5791.0
2015-12,Llanquihue,Carnes,Abastero,4862.6666
2016-01,Llanquihue,Carnes,Abastero,5791.0
2016-01,Llanquihue,Carnes,Abastero,4994.5
2016-02,Llanquihue,Carnes,Abastero,5791.0
2016-02,Llanquihue,Carnes,Abastero,5999.0
2016-03,Llanquihue,Carnes,Abastero,5790.6
2016-03,Llanquihue,Carnes,Abastero,4894.5
2016-04,Llanquihue,Carnes,Abastero,5790.0
2016-05,Llanquihue,Carnes,Abastero,5790.75
2016-05,Llanquihue,Carnes,Abastero,5824.0
2016-06,Llanquihue,Carnes,Abastero,5791.0
2016-07,Llanquihue,Carnes,Abastero,5791.0
2016-07,Llanquihue,Carnes,Abastero,4990.0
2016-08,Llanquihue,Carnes,Abastero,5791.0
2016-08,Llanquihue,Carnes,Abastero,5749.0
2016-09,Llanquihue,Carnes,Abastero,5791.0
2016-09,Llanquihue,Carnes,Abastero,5999.0
2016-10,Llanquihue,Carnes,Abastero,5791.0
2016-10,Llanquihue,Carnes,Abastero,5496.75
2016-11,Llanquihue,Carnes,Abastero,5791.0
2016-12,Llanquihue,Carnes,Abastero,5432.504037738243
2017-01,Llanquihue,Carnes,Abastero,5432.504037738243
2017-02,Llanquihue,Carnes,Abastero,5432.504037738243
2017-03,Llanquihue,Carnes,Abastero,5432.504037738243
2017-04,Llanquihue,Carnes,Abastero,5432.504037738243
2017-05,Llanquihue,Carnes,Abastero,5299.0
2017-06,Llanquihue,Carnes,Abastero,5299.0
2017-07,Llanquihue,Carnes,Abastero,5499.0
2017-08,Llanquihue,Carnes,Abastero,5499.0
2017-09,Llanquihue,Carnes,Abastero,4590.0
2017-10,Llanquihue,Carnes,Abastero,4894.5
2017-11,Llanquihue,Carnes,Abastero,5229.3333
2017-12,Llanquihue,Carnes,Abastero,5165.6666
2018-01,Llanquihue,Carnes,Abastero,5499.0
2018-02,Llanquihue,Carnes,Abastero,4744.5
2018-03,Llanquihue,Carnes,Abastero,5144.5
2018-04,Llanquihue,Carnes,Abastero,5094.5
2018-05,Llanquihue,Carnes,Abastero,5865.6666
2018-06,Llanquihue,Carnes,Abastero,5699.0
2014-08,Osorno,Carnes,Abastero,4658.8888
2014-08,Osorno,Carnes,Abastero,5062.0079
2014-09,Osorno,Carnes,Abastero,4772.9166
2014-09,Osorno,Carnes,Abastero,5322.5604
2014-10,Osorno,Carnes,Abastero,4773.9999
2014-10,Osorno,Carnes,Abastero,5579.258000000001
2014-11,Osorno,Carnes,Abastero,5225.0
2014-11,Osorno,Carnes,Abastero,5727.7666
2014-12,Osorno,Carnes,Abastero,5650.0
2014-12,Osorno,Carnes,Abastero,5506.6866
2015-01,Osorno,Carnes,Abastero,5650.0
2015-01,Osorno,Carnes,Abastero,5433.7125
2015-02,Osorno,Carnes,Abastero,5862.5
2015-02,Osorno,Carnes,Abastero,5754.8
2015-03,Osorno,Carnes,Abastero,5508.3333
2015-03,Osorno,Carnes,Abastero,5511.3875
2015-04,Osorno,Carnes,Abastero,5285.1666
2015-04,Osorno,Carnes,Abastero,5198.1813
2015-05,Osorno,Carnes,Abastero,5038.125
2015-05,Osorno,Carnes,Abastero,5288.5164
2015-06,Osorno,Carnes,Abastero,5037.9166
2015-06,Osorno,Carnes,Abastero,5115.275
2015-07,Osorno,Carnes,Abastero,5119.5833
2015-07,Osorno,Carnes,Abastero,5213.2055
2015-08,Osorno,Carnes,Abastero,5359.5833
2015-08,Osorno,Carnes,Abastero,5508.3719
2015-09,Osorno,Carnes,Abastero,5760.6249
2015-09,Osorno,Carnes,Abastero,5403.693
2015-10,Osorno,Carnes,Abastero,5150.8333
2015-10,Osorno,Carnes,Abastero,5462.6983
2015-11,Osorno,Carnes,Abastero,5595.0
2015-11,Osorno,Carnes,Abastero,5464.2083
2015-12,Osorno,Carnes,Abastero,5654.0
2015-12,Osorno,Carnes,Abastero,5322.7
2016-01,Osorno,Carnes,Abastero,5395.0
2016-01,Osorno,Carnes,Abastero,5905.4999
2016-02,Osorno,Carnes,Abastero,6194.9999
2016-02,Osorno,Carnes,Abastero,5775.3277
2016-03,Osorno,Carnes,Abastero,5993.3333
2016-03,Osorno,Carnes,Abastero,5481.2433
2016-04,Osorno,Carnes,Abastero,5994.9999
2016-04,Osorno,Carnes,Abastero,5677.6116
2016-05,Osorno,Carnes,Abastero,5691.6666
2016-05,Osorno,Carnes,Abastero,5446.8694
2016-06,Osorno,Carnes,Abastero,6359.9999
2016-06,Osorno,Carnes,Abastero,5734.4197
2016-07,Osorno,Carnes,Abastero,6153.3333
2016-07,Osorno,Carnes,Abastero,5514.7722
2016-08,Osorno,Carnes,Abastero,6446.4583
2016-08,Osorno,Carnes,Abastero,5589.6377
2016-09,Osorno,Carnes,Abastero,5837.5
2016-09,Osorno,Carnes,Abastero,5225.76
2016-10,Osorno,Carnes,Abastero,5998.3333
2016-10,Osorno,Carnes,Abastero,5352.4384
2016-11,Osorno,Carnes,Abastero,5800.625
2016-11,Osorno,Carnes,Abastero,5501.1736
2016-12,Osorno,Carnes,Abastero,5762.5
2016-12,Osorno,Carnes,Abastero,5229.75
2017-01,Osorno,Carnes,Abastero,6160.0
2017-01,Osorno,Carnes,Abastero,5513.4583
2017-02,Osorno,Carnes,Abastero,5553.3333
2017-02,Osorno,Carnes,Abastero,5567.0333
2017-03,Osorno,Carnes,Abastero,6353.3333
2017-03,Osorno,Carnes,Abastero,5350.2833
2017-04,Osorno,Carnes,Abastero,6048.75
2017-04,Osorno,Carnes,Abastero,5439.6666
2017-05,Osorno,Carnes,Abastero,5717.0
2017-05,Osorno,Carnes,Abastero,5461.01
2017-06,Osorno,Carnes,Abastero,5620.0
2017-06,Osorno,Carnes,Abastero,5061.0888
2017-07,Osorno,Carnes,Abastero,5812.5
2017-07,Osorno,Carnes,Abastero,5230.7
2017-08,Osorno,Carnes,Abastero,6005.0
2017-08,Osorno,Carnes,Abastero,5447.6916
2017-09,Osorno,Carnes,Abastero,6055.0
2017-09,Osorno,Carnes,Abastero,4963.9333
2017-10,Osorno,Carnes,Abastero,6410.0
2017-10,Osorno,Carnes,Abastero,5195.8541
2017-11,Osorno,Carnes,Abastero,6255.0
2017-11,Osorno,Carnes,Abastero,5356.6499
2017-12,Osorno,Carnes,Abastero,6012.5
2017-12,Osorno,Carnes,Abastero,4958.1666
2018-01,Osorno,Carnes,Abastero,5937.0
2018-01,Osorno,Carnes,Abastero,5209.07
2018-02,Osorno,Carnes,Abastero,6012.5
2018-02,Osorno,Carnes,Abastero,5398.8749
2018-03,Osorno,Carnes,Abastero,5952.5
2018-03,Osorno,Carnes,Abastero,5284.7125
2018-04,Osorno,Carnes,Abastero,5892.5
2018-04,Osorno,Carnes,Abastero,5284.8999
2018-05,Osorno,Carnes,Abastero,5892.5
2018-05,Osorno,Carnes,Abastero,5230.8833
2018-06,Osorno,Carnes,Abastero,5978.3333
2018-06,Osorno,Carnes,Abastero,5145.5277
2014-08,Puerto Montt,Carnes,Abastero,5406.6666
2014-08,Puerto Montt,Carnes,Abastero,4531.3888
2014-09,Puerto Montt,Carnes,Abastero,5115.0
2014-09,Puerto Montt,Carnes,Abastero,5199.625
2014-10,Puerto Montt,Carnes,Abastero,5540.0
2014-10,Puerto Montt,Carnes,Abastero,5790.88
2014-11,Puerto Montt,Carnes,Abastero,5490.0
2014-11,Puerto Montt,Carnes,Abastero,5694.1666
2014-12,Puerto Montt,Carnes,Abastero,5490.0
2014-12,Puerto Montt,Carnes,Abastero,4970.5999
2015-01,Puerto Montt,Carnes,Abastero,5340.0
2015-01,Puerto Montt,Carnes,Abastero,5244.9166
2015-02,Puerto Montt,Carnes,Abastero,5253.75
2015-02,Puerto Montt,Carnes,Abastero,5235.8333
2015-03,Puerto Montt,Carnes,Abastero,5340.0
2015-03,Puerto Montt,Carnes,Abastero,5329.5624
2015-04,Puerto Montt,Carnes,Abastero,5162.0
2015-04,Puerto Montt,Carnes,Abastero,4725.0499
2015-05,Puerto Montt,Carnes,Abastero,5066.25
2015-05,Puerto Montt,Carnes,Abastero,4966.4916
2015-06,Puerto Montt,Carnes,Abastero,5120.0
2015-06,Puerto Montt,Carnes,Abastero,4668.9791
2015-07,Puerto Montt,Carnes,Abastero,5415.2
2015-07,Puerto Montt,Carnes,Abastero,4877.6933
2015-08,Puerto Montt,Carnes,Abastero,5328.3333
2015-08,Puerto Montt,Carnes,Abastero,5523.7666
2015-09,Puerto Montt,Carnes,Abastero,5343.75
2015-09,Puerto Montt,Carnes,Abastero,5265.8
2015-10,Puerto Montt,Carnes,Abastero,5268.75
2015-10,Puerto Montt,Carnes,Abastero,5355.3333
2015-11,Puerto Montt,Carnes,Abastero,5528.3333
2015-11,Puerto Montt,Carnes,Abastero,5677.5
2015-12,Puerto Montt,Carnes,Abastero,5271.0
2015-12,Puerto Montt,Carnes,Abastero,5130.9
2016-01,Puerto Montt,Carnes,Abastero,5875.8333
2016-01,Puerto Montt,Carnes,Abastero,5323.3333
2016-02,Puerto Montt,Carnes,Abastero,5406.375
2016-02,Puerto Montt,Carnes,Abastero,5543.4625
2016-03,Puerto Montt,Carnes,Abastero,5404.1
2016-03,Puerto Montt,Carnes,Abastero,5410.4999
2016-04,Puerto Montt,Carnes,Abastero,5868.25
2016-04,Puerto Montt,Carnes,Abastero,5567.9559
2016-05,Puerto Montt,Carnes,Abastero,5917.25
2016-05,Puerto Montt,Carnes,Abastero,5173.7083
2016-06,Puerto Montt,Carnes,Abastero,5990.0
2016-06,Puerto Montt,Carnes,Abastero,5430.3266
2016-07,Puerto Montt,Carnes,Abastero,5426.6666
2016-07,Puerto Montt,Carnes,Abastero,5666.875
2016-08,Puerto Montt,Carnes,Abastero,5790.0
2016-08,Puerto Montt,Carnes,Abastero,5167.9866
2016-09,Puerto Montt,Carnes,Abastero,5823.0
2016-09,Puerto Montt,Carnes,Abastero,5193.8791
2016-10,Puerto Montt,Carnes,Abastero,4790.0
2016-10,Puerto Montt,Carnes,Abastero,5139.375
2016-11,Puerto Montt,Carnes,Abastero,5990.0
2016-11,Puerto Montt,Carnes,Abastero,5218.3399
2016-12,Puerto Montt,Carnes,Abastero,4665.0
2016-12,Puerto Montt,Carnes,Abastero,4575.6428
2017-01,Puerto Montt,Carnes,Abastero,4900.0
2017-01,Puerto Montt,Carnes,Abastero,5227.8214
2017-02,Puerto Montt,Carnes,Abastero,5201.6666
2017-02,Puerto Montt,Carnes,Abastero,5013.7321
2017-03,Puerto Montt,Carnes,Abastero,4858.0
2017-03,Puerto Montt,Carnes,Abastero,4725.8456
2017-04,Puerto Montt,Carnes,Abastero,4989.875
2017-04,Puerto Montt,Carnes,Abastero,4890.3583
2017-05,Puerto Montt,Carnes,Abastero,4702.5
2017-05,Puerto Montt,Carnes,Abastero,5126.6285
2017-06,Puerto Montt,Carnes,Abastero,5186.6666
2017-06,Puerto Montt,Carnes,Abastero,5071.8017
2017-07,Puerto Montt,Carnes,Abastero,4840.0
2017-07,Puerto Montt,Carnes,Abastero,5146.5357
2017-08,Puerto Montt,Carnes,Abastero,5190.0
2017-08,Puerto Montt,Carnes,Abastero,4846.0402
2017-09,Puerto Montt,Carnes,Abastero,4935.0
2017-09,Puerto Montt,Carnes,Abastero,4332.7916
2017-10,Puerto Montt,Carnes,Abastero,4715.0
2017-10,Puerto Montt,Carnes,Abastero,4753.7142
2017-11,Puerto Montt,Carnes,Abastero,5128.0
2017-11,Puerto Montt,Carnes,Abastero,5069.1987
2017-12,Puerto Montt,Carnes,Abastero,4901.6666
2017-12,Puerto Montt,Carnes,Abastero,4489.7916
2018-01,Puerto Montt,Carnes,Abastero,4915.0
2018-01,Puerto Montt,Carnes,Abastero,5025.755
2018-02,Puerto Montt,Carnes,Abastero,5018.3333
2018-02,Puerto Montt,Carnes,Abastero,5033.45
2018-03,Puerto Montt,Carnes,Abastero,5047.5
2018-03,Puerto Montt,Carnes,Abastero,5016.5594
2018-04,Puerto Montt,Carnes,Abastero,4710.0
2018-04,Puerto Montt,Carnes,Abastero,5001.3893
2018-05,Puerto Montt,Carnes,Abastero,4924.0
2018-05,Puerto Montt,Carnes,Abastero,5158.1095
2018-06,Puerto Montt,Carnes,Abastero,4887.5
2018-06,Puerto Montt,Carnes,Abastero,4983.0639
2014-08,Puerto Varas,Carnes,Abastero,5180.849074443037
2014-09,Puerto Varas,Carnes,Abastero,4583.3333
2014-09,Puerto Varas,Carnes,Abastero,4677.5
2014-10,Puerto Varas,Carnes,Abastero,4600.0
2014-10,Puerto Varas,Carnes,Abastero,4876.6666
2014-11,Puerto Varas,Carnes,Abastero,4822.5
2014-11,Puerto Varas,Carnes,Abastero,5140.0
2014-12,Puerto Varas,Carnes,Abastero,4600.0
2014-12,Puerto Varas,Carnes,Abastero,5145.5555
2015-01,Puerto Varas,Carnes,Abastero,4600.0
2015-01,Puerto Varas,Carnes,Abastero,4939.875
2015-02,Puerto Varas,Carnes,Abastero,4600.0
2015-02,Puerto Varas,Carnes,Abastero,5777.5
2015-03,Puerto Varas,Carnes,Abastero,4600.0
2015-03,Puerto Varas,Carnes,Abastero,5090.0
2015-04,Puerto Varas,Carnes,Abastero,4600.0
2015-04,Puerto Varas,Carnes,Abastero,4811.0
2015-05,Puerto Varas,Carnes,Abastero,4600.0
2015-05,Puerto Varas,Carnes,Abastero,4593.75
2015-06,Puerto Varas,Carnes,Abastero,4600.0
2015-06,Puerto Varas,Carnes,Abastero,4416.25
2015-07,Puerto Varas,Carnes,Abastero,4600.0
2015-07,Puerto Varas,Carnes,Abastero,4756.6666
2015-08,Puerto Varas,Carnes,Abastero,4600.0
2015-08,Puerto Varas,Carnes,Abastero,5140.0
2015-09,Puerto Varas,Carnes,Abastero,4600.0
2015-09,Puerto Varas,Carnes,Abastero,5200.0
2015-10,Puerto Varas,Carnes,Abastero,4600.0
2015-10,Puerto Varas,Carnes,Abastero,5640.0
2015-11,Puerto Varas,Carnes,Abastero,5300.0
2015-11,Puerto Varas,Carnes,Abastero,5365.0
2015-12,Puerto Varas,Carnes,Abastero,5300.0
2015-12,Puerto Varas,Carnes,Abastero,5665.0
2016-01,Puerto Varas,Carnes,Abastero,5300.0
2016-01,Puerto Varas,Carnes,Abastero,5665.0
2016-02,Puerto Varas,Carnes,Abastero,5300.0
2016-02,Puerto Varas,Carnes,Abastero,5165.0
2016-03,Puerto Varas,Carnes,Abastero,5300.0
2016-03,Puerto Varas,Carnes,Abastero,5520.0
2016-04,Puerto Varas,Carnes,Abastero,5300.0
2016-04,Puerto Varas,Carnes,Abastero,5415.0
2016-05,Puerto Varas,Carnes,Abastero,5300.0
2016-05,Puerto Varas,Carnes,Abastero,5490.0
2016-06,Puerto Varas,Carnes,Abastero,5300.0
2016-06,Puerto Varas,Carnes,Abastero,5540.0
2016-07,Puerto Varas,Carnes,Abastero,5300.0
2016-07,Puerto Varas,Carnes,Abastero,5552.5
2016-08,Puerto Varas,Carnes,Abastero,5420.0
2016-08,Puerto Varas,Carnes,Abastero,5450.0
2016-09,Puerto Varas,Carnes,Abastero,5500.0
2016-09,Puerto Varas,Carnes,Abastero,5477.5
2016-10,Puerto Varas,Carnes,Abastero,5500.0
2016-10,Puerto Varas,Carnes,Abastero,5215.0
2016-11,Puerto Varas,Carnes,Abastero,5500.0
2016-11,Puerto Varas,Carnes,Abastero,5673.3333
2016-12,Puerto Varas,Carnes,Abastero,5500.0
2016-12,Puerto Varas,Carnes,Abastero,4523.3333
2017-01,Puerto Varas,Carnes,Abastero,5500.0
2017-01,Puerto Varas,Carnes,Abastero,4973.3333
2017-02,Puerto Varas,Carnes,Abastero,5500.0
2017-02,Puerto Varas,Carnes,Abastero,5605.0
2017-03,Puerto Varas,Carnes,Abastero,5500.0
2017-03,Puerto Varas,Carnes,Abastero,5127.5
2017-04,Puerto Varas,Carnes,Abastero,5750.0
2017-04,Puerto Varas,Carnes,Abastero,4565.0
2017-05,Puerto Varas,Carnes,Abastero,6000.0
2017-05,Puerto Varas,Carnes,Abastero,5140.0
2017-06,Puerto Varas,Carnes,Abastero,6000.0
2017-06,Puerto Varas,Carnes,Abastero,5123.3333
2017-07,Puerto Varas,Carnes,Abastero,6000.0
2017-07,Puerto Varas,Carnes,Abastero,5090.0
2017-08,Puerto Varas,Carnes,Abastero,6000.0
2017-08,Puerto Varas,Carnes,Abastero,5015.0
2017-09,Puerto Varas,Carnes,Abastero,6000.0
2017-09,Puerto Varas,Carnes,Abastero,4348.3333
2017-10,Puerto Varas,Carnes,Abastero,6000.0
2017-10,Puerto Varas,Carnes,Abastero,5255.8333
2017-11,Puerto Varas,Carnes,Abastero,6000.0
2017-11,Puerto Varas,Carnes,Abastero,5156.6666
2017-12,Puerto Varas,Carnes,Abastero,6000.0
2017-12,Puerto Varas,Carnes,Abastero,4723.3333
2018-01,Puerto Varas,Carnes,Abastero,4500.0
2018-01,Puerto Varas,Carnes,Abastero,5260.0
2018-02,Puerto Varas,Carnes,Abastero,4500.0
2018-02,Puerto Varas,Carnes,Abastero,4790.0
2018-03,Puerto Varas,Carnes,Abastero,6200.0
2018-03,Puerto Varas,Carnes,Abastero,5077.5
2018-04,Puerto Varas,Carnes,Abastero,6200.0
2018-04,Puerto Varas,Carnes,Abastero,5173.2499
2018-05,Puerto Varas,Carnes,Abastero,6200.0
2018-05,Puerto Varas,Carnes,Abastero,4829.2666
2018-06,Puerto Varas,Carnes,Abastero,4740.0
2014-08,Frutillar,Carnes,Asado Carnicero,5363.228860447061
2014-09,Frutillar,Carnes,Asado Carnicero,4950.0
2014-10,Frutillar,Carnes,Asado Carnicero,6190.0
2014-11,Frutillar,Carnes,Asado Carnicero,5363.228860447061
2014-12,Frutillar,Carnes,Asado Carnicero,5363.228860447061
2015-01,Frutillar,Carnes,Asado Carnicero,5363.228860447061
2015-02,Frutillar,Carnes,Asado Carnicero,5363.228860447061
2015-03,Frutillar,Carnes,Asado Carnicero,5363.228860447061
2015-04,Frutillar,Carnes,Asado Carnicero,5498.0
2015-05,Frutillar,Carnes,Asado Carnicero,5363.228860447061
2015-06,Frutillar,Carnes,Asado Carnicero,5363.228860447061
2015-07,Frutillar,Carnes,Asado Carnicero,5363.228860447061
2015-08,Frutillar,Carnes,Asado Carnicero,5363.228860447061
2015-09,Frutillar,Carnes,Asado Carnicero,5363.228860447061
2015-10,Frutillar,Carnes,Asado Carnicero,4745.0
2015-11,Frutillar,Carnes,Asado Carnicero,4765.0
2015-12,Frutillar,Carnes,Asado Carnicero,4512.5
2016-01,Frutillar,Carnes,Asado Carnicero,5498.0
2016-02,Frutillar,Carnes,Asado Carnicero,6043.7083
2016-03,Frutillar,Carnes,Asado Carnicero,5715.0
2016-04,Frutillar,Carnes,Asado Carnicero,5648.5
2016-05,Frutillar,Carnes,Asado Carnicero,5799.0
2016-06,Frutillar,Carnes,Asado Carnicero,5799.0
2016-07,Frutillar,Carnes,Asado Carnicero,4990.0
2016-07,Frutillar,Carnes,Asado Carnicero,6498.0
2016-08,Frutillar,Carnes,Asado Carnicero,5348.0
2016-09,Frutillar,Carnes,Asado Carnicero,5263.6666
2016-10,Frutillar,Carnes,Asado Carnicero,5276.375
2016-11,Frutillar,Carnes,Asado Carnicero,5495.6
2016-12,Frutillar,Carnes,Asado Carnicero,5393.6666
2017-01,Frutillar,Carnes,Asado Carnicero,5166.75
2017-02,Frutillar,Carnes,Asado Carnicero,5684.0
2017-03,Frutillar,Carnes,Asado Carnicero,5569.0
2017-04,Frutillar,Carnes,Asado Carnicero,5569.0
2017-05,Frutillar,Carnes,Asado Carnicero,5095.3333
2017-06,Frutillar,Carnes,Asado Carnicero,5361.5
2017-07,Frutillar,Carnes,Asado Carnicero,5392.3333
2017-08,Frutillar,Carnes,Asado Carnicero,5299.0
2017-09,Frutillar,Carnes,Asado Carnicero,4719.5
2017-10,Frutillar,Carnes,Asado Carnicero,5005.875
2017-11,Frutillar,Carnes,Asado Carnicero,5540.625
2017-12,Frutillar,Carnes,Asado Carnicero,5306.0
2018-01,Frutillar,Carnes,Asado Carnicero,5217.25
2018-02,Frutillar,Carnes,Asado Carnicero,5123.3333
2018-03,Frutillar,Carnes,Asado Carnicero,5204.75
2018-04,Frutillar,Carnes,Asado Carnicero,5544.5
2018-05,Frutillar,Carnes,Asado Carnicero,5162.6666
2018-06,Frutillar,Carnes,Asado Carnicero,5599.0
2014-08,Llanquihue,Carnes,Asado Carnicero,5144.5168550143
2014-09,Llanquihue,Carnes,Asado Carnicero,5270.0
2014-09,Llanquihue,Carnes,Asado Carnicero,4994.5
2014-10,Llanquihue,Carnes,Asado Carnicero,5499.0
2014-11,Llanquihue,Carnes,Asado Carnicero,5144.5168550143
2014-12,Llanquihue,Carnes,Asado Carnicero,5144.5168550143
2015-01,Llanquihue,Carnes,Asado Carnicero,5144.5168550143
2015-02,Llanquihue,Carnes,Asado Carnicero,5144.5168550143
2015-03,Llanquihue,Carnes,Asado Carnicero,5144.5168550143
2015-04,Llanquihue,Carnes,Asado Carnicero,4144.5
2015-05,Llanquihue,Carnes,Asado Carnicero,4644.5
2015-06,Llanquihue,Carnes,Asado Carnicero,3790.0
2015-07,Llanquihue,Carnes,Asado Carnicero,5299.0
2015-08,Llanquihue,Carnes,Asado Carnicero,5299.0
2015-09,Llanquihue,Carnes,Asado Carnicero,4829.3333
2015-10,Llanquihue,Carnes,Asado Carnicero,5465.6666
2015-11,Llanquihue,Carnes,Asado Carnicero,4290.0
2015-12,Llanquihue,Carnes,Asado Carnicero,5590.0
2015-12,Llanquihue,Carnes,Asado Carnicero,4669.5
2016-01,Llanquihue,Carnes,Asado Carnicero,3990.0
2016-02,Llanquihue,Carnes,Asado Carnicero,5144.5168550143
2016-03,Llanquihue,Carnes,Asado Carnicero,4419.5
2016-04,Llanquihue,Carnes,Asado Carnicero,5799.0
2016-05,Llanquihue,Carnes,Asado Carnicero,5590.0
2016-05,Llanquihue,Carnes,Asado Carnicero,5799.0
2016-06,Llanquihue,Carnes,Asado Carnicero,5565.0
2016-07,Llanquihue,Carnes,Asado Carnicero,5590.0
2016-07,Llanquihue,Carnes,Asado Carnicero,5799.0
2016-08,Llanquihue,Carnes,Asado Carnicero,5590.0
2016-09,Llanquihue,Carnes,Asado Carnicero,5144.5
2016-10,Llanquihue,Carnes,Asado Carnicero,5860.0
2016-10,Llanquihue,Carnes,Asado Carnicero,4894.5
2016-11,Llanquihue,Carnes,Asado Carnicero,5860.0
2016-11,Llanquihue,Carnes,Asado Carnicero,5799.0
2016-12,Llanquihue,Carnes,Asado Carnicero,5144.5168550143
2017-01,Llanquihue,Carnes,Asado Carnicero,5144.5168550143
2017-02,Llanquihue,Carnes,Asado Carnicero,5144.5168550143
2017-03,Llanquihue,Carnes,Asado Carnicero,5144.5168550143
2017-04,Llanquihue,Carnes,Asado Carnicero,5144.5168550143
2017-05,Llanquihue,Carnes,Asado Carnicero,5144.5
2017-06,Llanquihue,Carnes,Asado Carnicero,5144.5168550143
2017-07,Llanquihue,Carnes,Asado Carnicero,4290.0
2017-08,Llanquihue,Carnes,Asado Carnicero,5394.5
2017-09,Llanquihue,Carnes,Asado Carnicero,4590.0
2017-10,Llanquihue,Carnes,Asado Carnicero,4894.5
2017-11,Llanquihue,Carnes,Asado Carnicero,5244.5
2017-12,Llanquihue,Carnes,Asado Carnicero,5365.6666
2018-01,Llanquihue,Carnes,Asado Carnicero,5649.0
2018-02,Llanquihue,Carnes,Asado Carnicero,4894.5
2018-03,Llanquihue,Carnes,Asado Carnicero,5144.5
2018-04,Llanquihue,Carnes,Asado Carnicero,5599.0
2018-05,Llanquihue,Carnes,Asado Carnicero,5665.6666
2018-06,Llanquihue,Carnes,Asado Carnicero,5699.0
2014-08,Osorno,Carnes,Asado Carnicero,4886.6666
2014-08,Osorno,Carnes,Asado Carnicero,4945.6527
2014-09,Osorno,Carnes,Asado Carnicero,4731.25
2014-09,Osorno,Carnes,Asado Carnicero,5026.9523
2014-10,Osorno,Carnes,Asado Carnicero,4734.0
2014-10,Osorno,Carnes,Asado Carnicero,5254.455
2014-11,Osorno,Carnes,Asado Carnicero,5225.0
2014-11,Osorno,Carnes,Asado Carnicero,5425.525
2014-12,Osorno,Carnes,Asado Carnicero,5650.0
2014-12,Osorno,Carnes,Asado Carnicero,5317.5333
2015-01,Osorno,Carnes,Asado Carnicero,5650.0
2015-01,Osorno,Carnes,Asado Carnicero,5289.7375
2015-02,Osorno,Carnes,Asado Carnicero,5862.5
2015-02,Osorno,Carnes,Asado Carnicero,5288.8999
2015-03,Osorno,Carnes,Asado Carnicero,5341.6666
2015-03,Osorno,Carnes,Asado Carnicero,4824.1943
2015-04,Osorno,Carnes,Asado Carnicero,5477.3332
2015-04,Osorno,Carnes,Asado Carnicero,5046.2772
2015-05,Osorno,Carnes,Asado Carnicero,5344.9999
2015-05,Osorno,Carnes,Asado Carnicero,5278.8458
2015-06,Osorno,Carnes,Asado Carnicero,5495.8333
