Momento,Sector,Producto,Factor
2015-02-01,Puerto Montt,Pan,0.985446923784862
2015-02-01,Puerto Varas,Pan,0.9564876699131349
2015-03-01,Frutillar,Pan,0.9062975682880401
2015-03-01,Llanquihue,Pan,0.9539494981933282
2015-03-01,Osorno,Pan,0.9821170307463589
2015-03-01,Puerto Montt,Pan,0.9642013232165688
2015-03-01,Puerto Varas,Pan,0.9845548878869285
2015-04-01,Frutillar,Pan,1.0157092377413781
2015-04-01,Llanquihue,Pan,0.9510919810901206
2015-04-01,Osorno,Pan,0.9615468243384097
2015-04-01,Puerto Montt,Pan,0.9882067236835378
2015-04-01,Puerto Varas,Pan,0.9649624547891328
2015-05-01,Frutillar,Pan,1.0026625541771474
2015-05-01,Llanquihue,Pan,0.9792374522242151
2015-05-01,Osorno,Pan,0.9615153280717842
2015-05-01,Puerto Montt,Pan,0.9868943902692734
2015-05-01,Puerto Varas,Pan,0.9770965344547544
2015-06-01,Frutillar,Pan,0.9675548120105655
2015-06-01,Llanquihue,Pan,1.0531155060141932
2015-06-01,Osorno,Pan,0.9573253794085704
2015-06-01,Puerto Montt,Pan,0.9935473950667432
2015-06-01,Puerto Varas,Pan,0.9653627942137439
2015-07-01,Frutillar,Pan,0.9969891443717569
2015-07-01,Llanquihue,Pan,0.9762274179105892
2015-07-01,Osorno,Pan,0.9828748012349684
2015-07-01,Puerto Montt,Pan,0.9718437314008455
2015-07-01,Puerto Varas,Pan,0.9834350319024547
2015-08-01,Frutillar,Pan,0.9997470359828247
2015-08-01,Llanquihue,Pan,0.9577369233849987
2015-08-01,Osorno,Pan,0.9815865980075343
2015-08-01,Puerto Montt,Pan,0.9975061273633944
2015-08-01,Puerto Varas,Pan,0.9871647890799882
2015-09-01,Frutillar,Pan,1.0002002804086154
2015-09-01,Llanquihue,Pan,1.0256201251312533
2015-09-01,Osorno,Pan,0.929604829808237
2015-09-01,Puerto Montt,Pan,1.0065843219402835
2015-09-01,Puerto Varas,Pan,1.0052130984728231
2015-10-01,Frutillar,Pan,1.0
2015-10-01,Llanquihue,Pan,1.0080403722189806
2015-10-01,Osorno,Pan,0.9847777621429493
2015-10-01,Puerto Montt,Pan,0.9898907380952177
2015-10-01,Puerto Varas,Pan,0.9861233352931918
2015-11-01,Frutillar,Pan,1.0
2015-11-01,Llanquihue,Pan,1.016166401778869
2015-11-01,Osorno,Pan,0.9933443915468435
2015-11-01,Puerto Montt,Pan,0.9845352716120275
2015-11-01,Puerto Varas,Pan,0.9866297137280972
2015-12-01,Frutillar,Pan,1.0781186152140858
2015-12-01,Llanquihue,Pan,0.945285196916381
2015-12-01,Osorno,Pan,1.0103211272000288
2015-12-01,Puerto Montt,Pan,0.9882458214890296
2015-12-01,Puerto Varas,Pan,1.0503775877329629
2016-01-01,Frutillar,Pan,1.0129032349485307
2016-01-01,Llanquihue,Pan,1.0626734460575074
2016-01-01,Osorno,Pan,0.780654637278784
2016-01-01,Puerto Montt,Pan,0.9807770582981673
2016-01-01,Puerto Varas,Pan,0.9638768383322172
2016-02-01,Frutillar,Pan,1.0114669813243047
2016-02-01,Llanquihue,Pan,1.0432384921518203
2016-02-01,Osorno,Pan,1.0174041998868641
2016-02-01,Puerto Montt,Pan,1.0214586965054333
2016-02-01,Puerto Varas,Pan,0.9871242506647779
2016-03-01,Frutillar,Pan,1.010019939186689
2016-03-01,Llanquihue,Pan,1.04099756312319
2016-03-01,Osorno,Pan,0.9744611347610013
2016-03-01,Puerto Montt,Pan,1.0150467917117145
2016-03-01,Puerto Varas,Pan,1.0072152492675157
2016-04-01,Frutillar,Pan,1.0552926532012779
2016-04-01,Llanquihue,Pan,0.9987305796576149
2016-04-01,Osorno,Pan,0.9402088828496673
2016-04-01,Puerto Montt,Pan,1.0091235887589283
2016-04-01,Puerto Varas,Pan,0.9992270778687923
2016-05-01,Frutillar,Pan,1.0196756827422435
2016-05-01,Llanquihue,Pan,0.9695141418192952
2016-05-01,Osorno,Pan,0.990819027587225
2016-05-01,Puerto Montt,Pan,0.9914034793537876
2016-05-01,Puerto Varas,Pan,0.9864171655443639
2016-06-01,Frutillar,Pan,0.9987173809192708
2016-06-01,Llanquihue,Pan,1.074963237581486
2016-06-01,Osorno,Pan,0.9323368850266477
2016-06-01,Puerto Montt,Pan,0.9776971352889081
2016-06-01,Puerto Varas,Pan,0.9860251702477864
2016-07-01,Frutillar,Pan,0.9866906568294015
2016-07-01,Llanquihue,Pan,1.058313852448313
2016-07-01,Osorno,Pan,0.9315375859701555
2016-07-01,Puerto Montt,Pan,0.9703662676341107
2016-07-01,Puerto Varas,Pan,0.9982548023996209
2016-08-01,Frutillar,Pan,0.9828562224376337
2016-08-01,Llanquihue,Pan,1.071455265067704
2016-08-01,Osorno,Pan,0.9402478689878437
2016-08-01,Puerto Montt,Pan,1.0138883730171975
2016-08-01,Puerto Varas,Pan,1.0020066529868747
2016-09-01,Frutillar,Pan,1.0026862942810146
2016-09-01,Llanquihue,Pan,1.0370920154934324
2016-09-01,Osorno,Pan,0.9183958459558514
2016-09-01,Puerto Montt,Pan,1.007074209968428
2016-09-01,Puerto Varas,Pan,1.007370959493086
2016-10-01,Frutillar,Pan,0.9947138999310872
2016-10-01,Llanquihue,Pan,0.9905618727829183
2016-10-01,Osorno,Pan,0.9457311415004311
2016-10-01,Puerto Montt,Pan,0.9942941167058721
2016-10-01,Puerto Varas,Pan,1.000264418648466
2016-11-01,Frutillar,Pan,1.030731046975526
2016-11-01,Llanquihue,Pan,0.9733198312236117
2016-11-01,Osorno,Pan,0.9943344837619397
2016-11-01,Puerto Montt,Pan,0.9843551846285038
2016-11-01,Puerto Varas,Pan,1.001180516907682
2016-12-01,Frutillar,Pan,0.9770421091445043
2016-12-01,Llanquihue,Pan,1.0709875884231819
2016-12-01,Osorno,Pan,0.955855601674834
2016-12-01,Puerto Montt,Pan,0.9977133864459571
2016-12-01,Puerto Varas,Pan,0.9865703614079266
2017-01-01,Frutillar,Pan,0.9825942767091609
2017-01-01,Llanquihue,Pan,1.0190162679470938
2017-01-01,Osorno,Pan,0.9594534187425185
2017-01-01,Puerto Montt,Pan,0.9944237072436557
2017-01-01,Puerto Varas,Pan,1.000535076615942
2017-02-01,Frutillar,Pan,1.044457187574241
2017-02-01,Llanquihue,Pan,1.01430583515684
2017-02-01,Osorno,Pan,0.9462818581920303
2017-02-01,Puerto Montt,Pan,1.0061154617697237
2017-02-01,Puerto Varas,Pan,1.00822505329457
2017-03-01,Frutillar,Pan,1.0228501447450935
2017-03-01,Llanquihue,Pan,0.9871032156053124
2017-03-01,Osorno,Pan,0.9430066457905567
2017-03-01,Puerto Montt,Pan,1.0011738473565603
2017-03-01,Puerto Varas,Pan,1.0180136713805148
2017-04-01,Frutillar,Pan,0.9993651655718166
2017-04-01,Llanquihue,Pan,0.9933393814543127
2017-04-01,Osorno,Pan,0.9776429653094049
2017-04-01,Puerto Montt,Pan,0.9999846920511295
2017-04-01,Puerto Varas,Pan,1.018467195180802
2017-05-01,Frutillar,Pan,0.9975439657478702
2017-05-01,Llanquihue,Pan,0.988173800297845
2017-05-01,Osorno,Pan,0.9616706985896573
2017-05-01,Puerto Montt,Pan,1.0113338157269691
2017-05-01,Puerto Varas,Pan,0.9988703872941845
2017-06-01,Frutillar,Pan,1.0079760277240812
2017-06-01,Llanquihue,Pan,0.9917160104805691
2017-06-01,Osorno,Pan,0.9736933259413701
2017-06-01,Puerto Montt,Pan,1.0182068309498322
2017-06-01,Puerto Varas,Pan,1.0655194015952616
2017-07-01,Frutillar,Pan,1.0009385281659722
2017-07-01,Llanquihue,Pan,0.9917160104805691
2017-07-01,Osorno,Pan,1.0186628553530335
2017-07-01,Puerto Montt,Pan,1.01437930862471
2017-07-01,Puerto Varas,Pan,0.9928591257150121
2017-08-01,Frutillar,Pan,0.9741168892878777
2017-08-01,Llanquihue,Pan,0.9736122500052307
2017-08-01,Osorno,Pan,0.9877170526382443
2017-08-01,Puerto Montt,Pan,1.0181143567945086
2017-08-01,Puerto Varas,Pan,0.9902646984438735
2017-09-01,Frutillar,Pan,1.0321992870067236
2017-09-01,Llanquihue,Pan,1.0115426861032892
2017-09-01,Osorno,Pan,0.9632607064564627
2017-09-01,Puerto Montt,Pan,1.009765660726329
2017-09-01,Puerto Varas,Pan,0.9759116603137099
2017-10-01,Frutillar,Pan,0.9751299462978419
2017-10-01,Llanquihue,Pan,0.9843210992377092
2017-10-01,Osorno,Pan,0.9744745410555024
2017-10-01,Puerto Montt,Pan,1.0006957926495657
2017-10-01,Puerto Varas,Pan,0.9903717123818836
2017-11-01,Frutillar,Pan,1.0272272717518396
2017-11-01,Llanquihue,Pan,1.0236880882394725
2017-11-01,Osorno,Pan,0.9752354536523546
2017-11-01,Puerto Montt,Pan,1.0090067186459226
2017-11-01,Puerto Varas,Pan,1.0058333407278572
2017-12-01,Frutillar,Pan,1.0001785076872054
2017-12-01,Llanquihue,Pan,1.0042164189188567
2017-12-01,Osorno,Pan,0.9830421873057998
2017-12-01,Puerto Montt,Pan,1.0099610589473034
2017-12-01,Puerto Varas,Pan,1.0048559920503912
2018-01-01,Frutillar,Pan,0.999821524172102
2018-01-01,Llanquihue,Pan,1.0042164189188567
2018-01-01,Osorno,Pan,0.9638335072155019
2018-01-01,Puerto Montt,Pan,1.0110947173348694
2018-01-01,Puerto Varas,Pan,1.0077428256060506
2018-02-01,Frutillar,Pan,0.9961257284567062
2018-02-01,Llanquihue,Pan,1.0042164189188567
2018-02-01,Osorno,Pan,1.0057238685459056
2018-02-01,Puerto Montt,Pan,0.9947095226234284
2018-02-01,Puerto Varas,Pan,1.0066968007905686
2018-03-01,Frutillar,Pan,1.022935831441323
2018-03-01,Llanquihue,Pan,1.0076581191124994
2018-03-01,Osorno,Pan,0.9833180509377754
2018-03-01,Puerto Montt,Pan,1.0036300068249218
2018-03-01,Puerto Varas,Pan,1.0091728633428925
2018-04-01,Frutillar,Pan,0.9788450005347694
2018-04-01,Llanquihue,Pan,0.9989111433456487
2018-04-01,Osorno,Pan,0.9851698951474073
2018-04-01,Puerto Montt,Pan,1.0002784888849552
2018-04-01,Puerto Varas,Pan,1.0187044829995466
2018-05-01,Frutillar,Pan,1.0086718826790866
2018-05-01,Llanquihue,Pan,1.0093110908090492
2018-05-01,Osorno,Pan,0.959948314904558
2018-05-01,Puerto Montt,Pan,0.9980866734846544
2018-05-01,Puerto Varas,Pan,1.022223580151812
2018-06-01,Frutillar,Pan,1.02952293441223
2018-06-01,Llanquihue,Pan,1.0012650906493739
2018-06-01,Osorno,Pan,1.0066274231160568
2018-06-01,Puerto Montt,Pan,0.9990975378415194
2018-06-01,Puerto Varas,Pan,1.0196595217149447
2014-08-01,Frutillar,Lacteos,1.0
2014-08-01,Llanquihue,Lacteos,1.0
2014-08-01,Osorno,Lacteos,1.0
2014-08-01,Puerto Montt,Lacteos,1.0
2014-08-01,Puerto Varas,Lacteos,1.0
2014-09-01,Frutillar,Lacteos,0.9631786577216965
2014-09-01,Llanquihue,Lacteos,1.009378412340665
2014-09-01,Osorno,Lacteos,1.003973172449933
2014-09-01,Puerto Montt,Lacteos,1.0242324821129951
2014-09-01,Puerto Varas,Lacteos,0.9650928259821432
2014-10-01,Frutillar,Lacteos,1.0014807833017167
2014-10-01,Llanquihue,Lacteos,1.0013333776724054
2014-10-01,Osorno,Lacteos,1.022093842019687
2014-10-01,Puerto Montt,Lacteos,1.0255245412155598
2014-10-01,Puerto Varas,Lacteos,1.0089934382349086
2014-11-01,Frutillar,Lacteos,1.0366938658475184
2014-11-01,Llanquihue,Lacteos,0.9893894952046101
2014-11-01,Osorno,Lacteos,0.9764038771167924
2014-11-01,Puerto Montt,Lacteos,0.9642240113165066
2014-11-01,Puerto Varas,Lacteos,0.989649411686311
2014-12-01,Frutillar,Lacteos,1.0
2014-12-01,Llanquihue,Lacteos,1.0
2014-12-01,Osorno,Lacteos,0.9891985675096793
2014-12-01,Puerto Montt,Lacteos,0.9846654439599912
2014-12-01,Puerto Varas,Lacteos,1.005680784176907
2015-01-01,Frutillar,Lacteos,1.0
2015-01-01,Llanquihue,Lacteos,1.0
2015-01-01,Osorno,Lacteos,0.994704608074897
2015-01-01,Puerto Montt,Lacteos,1.0029324957470482
2015-01-01,Puerto Varas,Lacteos,0.9977888349772932
2015-02-01,Frutillar,Lacteos,0.9706427314806306
2015-02-01,Llanquihue,Lacteos,1.0
2015-02-01,Osorno,Lacteos,1.010938186725777
2015-02-01,Puerto Montt,Lacteos,1.002569791025317
2015-02-01,Puerto Varas,Lacteos,1.0006039589765647
2015-03-01,Frutillar,Lacteos,1.0219484873691191
2015-03-01,Llanquihue,Lacteos,0.9792653679763397
2015-03-01,Osorno,Lacteos,1.0084522341460125
2015-03-01,Puerto Montt,Lacteos,1.0222311294564004
2015-03-01,Puerto Varas,Lacteos,0.9988110494825445
2015-04-01,Frutillar,Lacteos,1.0333261532490794
2015-04-01,Llanquihue,Lacteos,1.0066283272740277
2015-04-01,Osorno,Lacteos,1.0065812685737947
2015-04-01,Puerto Montt,Lacteos,1.0084370123782889
2015-04-01,Puerto Varas,Lacteos,1.0147086312261095
2015-05-01,Frutillar,Lacteos,1.0265775636866274
2015-05-01,Llanquihue,Lacteos,1.0098867757157661
2015-05-01,Osorno,Lacteos,1.0094930294579332
2015-05-01,Puerto Montt,Lacteos,1.0073789882124824
2015-05-01,Puerto Varas,Lacteos,1.000328167080791
2015-06-01,Frutillar,Lacteos,0.9768156428800956
2015-06-01,Llanquihue,Lacteos,1.0090534107976348
2015-06-01,Osorno,Lacteos,1.010028559263584
2015-06-01,Puerto Montt,Lacteos,1.0099970620868726
2015-06-01,Puerto Varas,Lacteos,1.015851585446744
2015-07-01,Frutillar,Lacteos,0.980453552437528
2015-07-01,Llanquihue,Lacteos,1.0297125330828407
2015-07-01,Osorno,Lacteos,1.0290892213202494
2015-07-01,Puerto Montt,Lacteos,1.0049176623712779
2015-07-01,Puerto Varas,Lacteos,1.0129749955430933
2015-08-01,Frutillar,Lacteos,1.0329261559585812
2015-08-01,Llanquihue,Lacteos,0.9865283615865882
2015-08-01,Osorno,Lacteos,0.9935341031206026
2015-08-01,Puerto Montt,Lacteos,1.0132962262921896
2015-08-01,Puerto Varas,Lacteos,0.9875945974498627
2015-09-01,Frutillar,Lacteos,0.9338697030710738
2015-09-01,Llanquihue,Lacteos,1.0051629615349476
2015-09-01,Osorno,Lacteos,0.9865483934417966
2015-09-01,Puerto Montt,Lacteos,0.980731531765217
2015-09-01,Puerto Varas,Lacteos,1.0034887180898195
2015-10-01,Frutillar,Lacteos,0.9776885891466494
2015-10-01,Llanquihue,Lacteos,1.0066141107198059
2015-10-01,Osorno,Lacteos,1.0215534559318629
2015-10-01,Puerto Montt,Lacteos,1.012185336434414
2015-10-01,Puerto Varas,Lacteos,1.0152973635586455
2015-11-01,Frutillar,Lacteos,1.0154290082215471
2015-11-01,Llanquihue,Lacteos,0.9981316930993153
2015-11-01,Osorno,Lacteos,1.0102607414133828
2015-11-01,Puerto Montt,Lacteos,1.006761242548161
2015-11-01,Puerto Varas,Lacteos,0.9814630236164991
2015-12-01,Frutillar,Lacteos,0.9962325688155494
2015-12-01,Llanquihue,Lacteos,0.9869067741351947
2015-12-01,Osorno,Lacteos,0.984535394724783
2015-12-01,Puerto Montt,Lacteos,0.958076482332743
2015-12-01,Puerto Varas,Lacteos,1.0118588987461274
2016-01-01,Frutillar,Lacteos,1.0258453191013812
2016-01-01,Llanquihue,Lacteos,0.9659761981579542
2016-01-01,Osorno,Lacteos,0.9641576248364461
2016-01-01,Puerto Montt,Lacteos,1.018565765212674
2016-01-01,Puerto Varas,Lacteos,0.979363780770211
2016-02-01,Frutillar,Lacteos,1.0101271525454207
2016-02-01,Llanquihue,Lacteos,1.0440498774322386
2016-02-01,Osorno,Lacteos,1.001773534063681
2016-02-01,Puerto Montt,Lacteos,0.9949384815481769
2016-02-01,Puerto Varas,Lacteos,1.0029112299050325
2016-03-01,Frutillar,Lacteos,0.9571549959157408
2016-03-01,Llanquihue,Lacteos,0.9431164647310736
2016-03-01,Osorno,Lacteos,0.9876004009939001
2016-03-01,Puerto Montt,Lacteos,0.9955839188296812
2016-03-01,Puerto Varas,Lacteos,1.0071486733726835
2016-04-01,Frutillar,Lacteos,0.9788828178688795
2016-04-01,Llanquihue,Lacteos,0.9886811274278432
2016-04-01,Osorno,Lacteos,1.0031352231086161
2016-04-01,Puerto Montt,Lacteos,0.9777722481067528
2016-04-01,Puerto Varas,Lacteos,0.9958027341287176
2016-05-01,Frutillar,Lacteos,1.0155394998270917
2016-05-01,Llanquihue,Lacteos,1.0017641432408086
2016-05-01,Osorno,Lacteos,1.0013825589182805
2016-05-01,Puerto Montt,Lacteos,0.9761089204608223
2016-05-01,Puerto Varas,Lacteos,0.9943457466647978
2016-06-01,Frutillar,Lacteos,1.0021693831113039
2016-06-01,Llanquihue,Lacteos,0.9737923240572454
2016-06-01,Osorno,Lacteos,0.996440996349579
2016-06-01,Puerto Montt,Lacteos,1.0070143404950809
2016-06-01,Puerto Varas,Lacteos,0.9990206691080974
2016-07-01,Frutillar,Lacteos,1.0392542415219281
2016-07-01,Llanquihue,Lacteos,1.0724379361669367
2016-07-01,Osorno,Lacteos,1.0218401766546468
2016-07-01,Puerto Montt,Lacteos,1.030200215756505
2016-07-01,Puerto Varas,Lacteos,1.018037396478458
2016-08-01,Frutillar,Lacteos,1.0238648650677342
2016-08-01,Llanquihue,Lacteos,1.0020687619714477
2016-08-01,Osorno,Lacteos,1.0063994369215536
2016-08-01,Puerto Montt,Lacteos,1.023649549845818
2016-08-01,Puerto Varas,Lacteos,0.998857945164461
2016-09-01,Frutillar,Lacteos,0.9940139485678723
2016-09-01,Llanquihue,Lacteos,0.9783148176521465
2016-09-01,Osorno,Lacteos,0.9967351808110921
2016-09-01,Puerto Montt,Lacteos,0.9932052241893738
2016-09-01,Puerto Varas,Lacteos,1.009096226983846
2016-10-01,Frutillar,Lacteos,1.027945617743462
2016-10-01,Llanquihue,Lacteos,1.0230721243172463
2016-10-01,Osorno,Lacteos,0.997748927418329
2016-10-01,Puerto Montt,Lacteos,0.9966017242788561
2016-10-01,Puerto Varas,Lacteos,0.9813906319513055
2016-11-01,Frutillar,Lacteos,0.9911341361926753
2016-11-01,Llanquihue,Lacteos,0.984687668918746
2016-11-01,Osorno,Lacteos,1.013808642279612
2016-11-01,Puerto Montt,Lacteos,1.0320513138485827
2016-11-01,Puerto Varas,Lacteos,1.0018197124720598
2016-12-01,Frutillar,Lacteos,1.0254211168785092
2016-12-01,Llanquihue,Lacteos,0.9766338104651197
2016-12-01,Osorno,Lacteos,0.9880400051875334
2016-12-01,Puerto Montt,Lacteos,0.9655402690532706
2016-12-01,Puerto Varas,Lacteos,0.9799601852186016
2017-01-01,Frutillar,Lacteos,0.9251105843477873
2017-01-01,Llanquihue,Lacteos,1.0041458530462024
2017-01-01,Osorno,Lacteos,0.9831483903257181
2017-01-01,Puerto Montt,Lacteos,0.9968744208219
2017-01-01,Puerto Varas,Lacteos,0.9857883081048658
2017-02-01,Frutillar,Lacteos,1.0050058517603082
2017-02-01,Llanquihue,Lacteos,1.0400518311251628
2017-02-01,Osorno,Lacteos,1.016829186134051
2017-02-01,Puerto Montt,Lacteos,1.002211498107041
2017-02-01,Puerto Varas,Lacteos,1.0132730088471769
2017-03-01,Frutillar,Lacteos,1.00868585099267
2017-03-01,Llanquihue,Lacteos,1.0073412694049937
2017-03-01,Osorno,Lacteos,0.9939586671887564
2017-03-01,Puerto Montt,Lacteos,0.9979394055281495
2017-03-01,Puerto Varas,Lacteos,1.0229962059909665
2017-04-01,Frutillar,Lacteos,0.9970584085061787
2017-04-01,Llanquihue,Lacteos,0.968415234898298
2017-04-01,Osorno,Lacteos,1.0070503044936654
2017-04-01,Puerto Montt,Lacteos,1.0023883938507794
2017-04-01,Puerto Varas,Lacteos,0.9854754352314712
2017-05-01,Frutillar,Lacteos,1.0273234713343982
2017-05-01,Llanquihue,Lacteos,0.9781832996821489
2017-05-01,Osorno,Lacteos,0.9787710746440912
2017-05-01,Puerto Montt,Lacteos,0.9929115671253542
2017-05-01,Puerto Varas,Lacteos,1.002090529519091
2017-06-01,Frutillar,Lacteos,1.0006943397984107
2017-06-01,Llanquihue,Lacteos,1.0597037721998892
2017-06-01,Osorno,Lacteos,1.0133841777457804
2017-06-01,Puerto Montt,Lacteos,1.0266642491635078
2017-06-01,Puerto Varas,Lacteos,1.0329605717732593
2017-07-01,Frutillar,Lacteos,1.000708442439059
2017-07-01,Llanquihue,Lacteos,0.9933223999636299
2017-07-01,Osorno,Lacteos,1.0246307392100154
2017-07-01,Puerto Montt,Lacteos,1.0239302075917165
2017-07-01,Puerto Varas,Lacteos,1.0101274174677815
2017-08-01,Frutillar,Lacteos,1.0065616554880321
2017-08-01,Llanquihue,Lacteos,0.991944642814416
2017-08-01,Osorno,Lacteos,1.005815648359333
2017-08-01,Puerto Montt,Lacteos,0.9901955676797615
2017-08-01,Puerto Varas,Lacteos,0.9981222102754007
2017-09-01,Frutillar,Lacteos,1.0061233354585386
2017-09-01,Llanquihue,Lacteos,1.007894755279871
2017-09-01,Osorno,Lacteos,1.0120418145640662
2017-09-01,Puerto Montt,Lacteos,0.9854101849686896
2017-09-01,Puerto Varas,Lacteos,1.0262080532975721
2017-10-01,Frutillar,Lacteos,1.0042874635650114
2017-10-01,Llanquihue,Lacteos,0.9996755913141007
2017-10-01,Osorno,Lacteos,0.9945085658022796
2017-10-01,Puerto Montt,Lacteos,1.0093280010289019
2017-10-01,Puerto Varas,Lacteos,1.0099375584346144
2017-11-01,Frutillar,Lacteos,1.0031571348618078
2017-11-01,Llanquihue,Lacteos,0.9878807338049705
2017-11-01,Osorno,Lacteos,0.9984862463046479
2017-11-01,Puerto Montt,Lacteos,0.9935974333820534
2017-11-01,Puerto Varas,Lacteos,0.9718147898261353
2017-12-01,Frutillar,Lacteos,0.9996199152719805
2017-12-01,Llanquihue,Lacteos,1.0160040436310342
2017-12-01,Osorno,Lacteos,0.9987629516520921
2017-12-01,Puerto Montt,Lacteos,0.9926813192537215
2017-12-01,Puerto Varas,Lacteos,0.9990704976387589
2018-01-01,Frutillar,Lacteos,0.9983152038952124
2018-01-01,Llanquihue,Lacteos,0.9973218100108898
2018-01-01,Osorno,Lacteos,1.0014724536260142
2018-01-01,Puerto Montt,Lacteos,1.0207707182962287
2018-01-01,Puerto Varas,Lacteos,1.0022977056567242
2018-02-01,Frutillar,Lacteos,1.0003356172866844
2018-02-01,Llanquihue,Lacteos,1.014244493273671
2018-02-01,Osorno,Lacteos,1.0097197816048091
2018-02-01,Puerto Montt,Lacteos,1.0087929509778768
2018-02-01,Puerto Varas,Lacteos,0.9875428820522907
2018-03-01,Frutillar,Lacteos,1.0099294140108164
2018-03-01,Llanquihue,Lacteos,0.9790886852448428
2018-03-01,Osorno,Lacteos,1.0021009780110623
2018-03-01,Puerto Montt,Lacteos,0.9785816468555383
2018-03-01,Puerto Varas,Lacteos,1.0056814715324227
2018-04-01,Frutillar,Lacteos,0.9858976734044508
2018-04-01,Llanquihue,Lacteos,0.9935756964742499
2018-04-01,Osorno,Lacteos,0.9975104331709379
2018-04-01,Puerto Montt,Lacteos,1.0071200721053433
2018-04-01,Puerto Varas,Lacteos,1.0100338780141738
2018-05-01,Frutillar,Lacteos,1.002348164635526
2018-05-01,Llanquihue,Lacteos,1.022564212447161
2018-05-01,Osorno,Lacteos,0.9793776198282118
2018-05-01,Puerto Montt,Lacteos,0.9931215344288022
2018-05-01,Puerto Varas,Lacteos,0.9859732072383522
2018-06-01,Frutillar,Lacteos,1.0115819016967438
2018-06-01,Llanquihue,Lacteos,1.0003381971458496
2018-06-01,Osorno,Lacteos,1.0055849037806306
2018-06-01,Puerto Montt,Lacteos,0.9941477415363655
2018-06-01,Puerto Varas,Lacteos,1.0026810915535467
2014-08-01,Frutillar,Frutas,1.0
2014-08-01,Llanquihue,Frutas,1.0
2014-08-01,Osorno,Frutas,1.0
2014-08-01,Puerto Montt,Frutas,1.0
2014-08-01,Puerto Varas,Frutas,1.0
2014-09-01,Frutillar,Frutas,0.8744282189759098
2014-09-01,Llanquihue,Frutas,0.9429325479287122
2014-09-01,Osorno,Frutas,1.0743418115444348
2014-09-01,Puerto Montt,Frutas,0.7447104392370744
2014-09-01,Puerto Varas,Frutas,0.9353437344961129
2014-10-01,Frutillar,Frutas,1.0083965077479857
2014-10-01,Llanquihue,Frutas,1.015786509758806
2014-10-01,Osorno,Frutas,1.0962500000821411
2014-10-01,Puerto Montt,Frutas,0.8421595793837673
2014-10-01,Puerto Varas,Frutas,0.9802392050624045
2014-11-01,Frutillar,Frutas,1.024351103796635
2014-11-01,Llanquihue,Frutas,1.0417878946125685
2014-11-01,Osorno,Frutas,0.9089650240561589
2014-11-01,Puerto Montt,Frutas,1.3742569968522547
2014-11-01,Puerto Varas,Frutas,1.0037264734422937
2014-12-01,Frutillar,Frutas,1.0
2014-12-01,Llanquihue,Frutas,1.0
2014-12-01,Osorno,Frutas,0.9757308093315813
2014-12-01,Puerto Montt,Frutas,0.864786918442476
2014-12-01,Puerto Varas,Frutas,0.9968528174433924
2015-01-01,Frutillar,Frutas,1.0
2015-01-01,Llanquihue,Frutas,1.0
2015-01-01,Osorno,Frutas,1.0280287738687168
2015-01-01,Puerto Montt,Frutas,0.9433202745984344
2015-01-01,Puerto Varas,Frutas,0.9750341179924541
2015-02-01,Frutillar,Frutas,0.9842312630079731
2015-02-01,Llanquihue,Frutas,1.0
2015-02-01,Osorno,Frutas,0.9150065722911189
2015-02-01,Puerto Montt,Frutas,0.8808929828598188
2015-02-01,Puerto Varas,Frutas,0.9950805998480351
2015-03-01,Frutillar,Frutas,0.9457634773925256
2015-03-01,Llanquihue,Frutas,0.9566583832001649
2015-03-01,Osorno,Frutas,0.9220067132537137
2015-03-01,Puerto Montt,Frutas,0.9042624950667867
2015-03-01,Puerto Varas,Frutas,0.945615650198888
2015-04-01,Frutillar,Frutas,0.9908105287425889
2015-04-01,Llanquihue,Frutas,0.9902047984901657
2015-04-01,Osorno,Frutas,1.0734703740905545
2015-04-01,Puerto Montt,Frutas,1.1007569191987285
2015-04-01,Puerto Varas,Frutas,0.9295724293428271
2015-05-01,Frutillar,Frutas,0.8929270210389358
2015-05-01,Llanquihue,Frutas,0.9609555948968962
2015-05-01,Osorno,Frutas,1.0157120514183644
2015-05-01,Puerto Montt,Frutas,0.8911898573204574
2015-05-01,Puerto Varas,Frutas,0.963843543670316
2015-06-01,Frutillar,Frutas,0.8629671936269552
2015-06-01,Llanquihue,Frutas,0.9315500124668761
2015-06-01,Osorno,Frutas,0.8588396556106338
2015-06-01,Puerto Montt,Frutas,0.8854832030631834
2015-06-01,Puerto Varas,Frutas,0.8831476803203466
2015-07-01,Frutillar,Frutas,1.0228677028008548
2015-07-01,Llanquihue,Frutas,0.8905046955457051
2015-07-01,Osorno,Frutas,0.9054959117797792
2015-07-01,Puerto Montt,Frutas,0.8938426391539691
2015-07-01,Puerto Varas,Frutas,0.942900822487445
2015-08-01,Frutillar,Frutas,0.985554808097923
2015-08-01,Llanquihue,Frutas,1.009315642998123
2015-08-01,Osorno,Frutas,0.9217405833856862
2015-08-01,Puerto Montt,Frutas,0.9098695207211144
2015-08-01,Puerto Varas,Frutas,0.932051439673416
2015-09-01,Frutillar,Frutas,1.055237551899857
2015-09-01,Llanquihue,Frutas,1.0508078485581795
2015-09-01,Osorno,Frutas,0.9337291080571957
2015-09-01,Puerto Montt,Frutas,0.8720620714840335
2015-09-01,Puerto Varas,Frutas,1.0253705450997481
2015-10-01,Frutillar,Frutas,1.0530507023624298
